status_id,target_url,status,reply_url,user
745840230356389888,https://x.com/DrLizFiz/status/745840230356389888,skipped,,
745840206775975937,https://x.com/kilokeal/status/745840206775975937,skipped,,
745839764897693696,https://x.com/eomoregiee/status/745839764897693696,skipped,,
745839736233803780,https://x.com/GianBll92/status/745839736233803780,skipped,,
745839732433747968,https://x.com/Anuj1981Kumar/status/745839732433747968,skipped,,
745838085481574400,https://x.com/TechNews_2015/status/745838085481574400,skipped,,
745838073146122240,https://x.com/mayurisonline/status/745838073146122240,skipped,,
745835904653271041,https://x.com/dinilkannur/status/745835904653271041,skipped,,
745835871572721664,https://x.com/WaqarImtiaz/status/745835871572721664,skipped,,
745835863590969348,https://x.com/TechieTurf/status/745835863590969348,skipped,,
745835857546973184,https://x.com/FireTV4Gamerz/status/745835857546973184,skipped,,
745835855781179392,https://x.com/app2devmobile/status/745835855781179392,skipped,,
745835841931579393,https://x.com/Covenred/status/745835841931579393,skipped,,
745835835833090048,https://x.com/MindSmack/status/745835835833090048,skipped,,
745835833903677441,https://x.com/MobileLizard/status/745835833903677441,skipped,,
745835831680770048,https://x.com/speakeroftruth/status/745835831680770048,skipped,,
745835829797527554,https://x.com/canoncitynews/status/745835829797527554,skipped,,
738705490314678272,https://x.com/_pratiksha_geek/status/738705490314678272,skipped,,
731533418572435457,https://x.com/bazaar_android/status/731533418572435457,skipped,,
727789909168279552,https://x.com/cristiancricri/status/727789909168279552,skipped,,
726645713023557632,https://x.com/jessiecgirl1/status/726645713023557632,skipped,,
717927094035025920,https://x.com/bazaar_android/status/717927094035025920,skipped,,
716851189917343744,https://x.com/bazaar_android/status/716851189917343744,skipped,,
716610476394856448,https://x.com/LGROY/status/716610476394856448,skipped,,
712474302411464705,https://x.com/FFZazzlesBest/status/712474302411464705,skipped,,
696325692334718976,https://x.com/ChrisBizEnglish/status/696325692334718976,skipped,,
679049286588436480,https://x.com/bazaar_android/status/679049286588436480,skipped,,
677429158939611136,https://x.com/bazaar_android/status/677429158939611136,skipped,,
665758674602840064,https://x.com/bazaar_android/status/665758674602840064,skipped,,
660938127629017090,https://x.com/arltmiral/status/660938127629017090,skipped,,
660928269307412480,https://x.com/Stammy/status/660928269307412480,skipped,,
658799540837810176,https://x.com/VodioComedy/status/658799540837810176,skipped,,
657571517748879360,https://x.com/ManSquared973/status/657571517748879360,skipped,,
651803689359921152,https://x.com/apprater/status/651803689359921152,skipped,,
646383665426100224,https://x.com/bazaar_android/status/646383665426100224,skipped,,
644833915480506368,https://x.com/lluisfont/status/644833915480506368,skipped,,
563030551079452672,https://x.com/Thcap2/status/563030551079452672,skipped,,
562707520729657344,https://x.com/novobrief/status/562707520729657344,skipped,,
541982203220332544,https://x.com/EmailYourself/status/541982203220332544,skipped,,
493152307341586432,https://x.com/_jacksmith/status/493152307341586432,skipped,,
411726962739400704,https://x.com/andrewchen/status/411726962739400704,skipped,,
1842128303861449190,https://x.com/himara2/status/1842128303861449190,replied,https://x.com/simplememofast/status/2047571728545833170,himara2
